% Edge sensor logfile normalized 'log_20240212_152333.633/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1707747814.2936 0 0 0 0 0 0 0 0  0.0000
1707747814.3015 19 10 6 6 0 0 0 7  0.0000
1707747814.3083 16 5 3 10 0 0 9 12  0.0000
1707747814.3163 2 0 0 0 0 0 1 2  0.0000
1707747814.3247 14 0 0 0 0 0 0 5  0.0000
1707747814.3323 19 0 0 0 0 0 0 15  0.0000
1707747814.3411 0 0 0 0 0 0 0 0  0.0000
1707747814.3496 0 0 0 0 0 0 0 0  0.0000
1707747814.3568 0 0 0 0 0 0 0 0  0.0000
1707747814.3713 10 3 0 0 0 0 5 2  0.0000
1707747814.3760 12 3 1 0 1 0 7 12  0.0000
1707747814.3801 2 0 0 0 0 0 0 0  0.0000
1707747814.3881 4 0 0 0 0 0 0 2  0.0000
1707747814.4000 23 10 6 3 3 3 0 0  0.0000
1707747814.4043 2 0 0 0 0 0 1 15  0.0000
1707747814.4121 10 6 5 8 0 0 0 0  0.0000
1707747814.4200 4 0 0 0 3 0 0 0  0.0000
1707747814.4294 0 0 0 0 1 0 0 0  0.0000
1707747814.4365 0 0 0 0 0 0 15 2  0.0000
1707747814.4455 4 0 0 0 0 0 0 0  0.0000
1707747814.4525 8 3 0 0 0 0 7 5  0.0000
1707747814.4609 8 0 0 1 0 0 0 0  0.0000
1707747814.4700 0 0 0 0 0 1 7 0  0.0000
1707747814.4763 0 0 0 0 0 0 0 7  0.0000
1707747814.4862 6 12 12 6 0 0 3 0  0.0000
1707747814.4922 8 0 0 6 0 3 0 27  0.0000
1707747814.5004 8 1 6 0 0 0 0 0  0.0000
1707747814.5088 0 0 0 0 0 0 0 0  0.0000
1707747814.5170 2 1 0 0 0 0 0 0  0.0000
1707747814.5249 2 0 0 0 0 0 13 5  0.0000
1707747814.5323 0 0 0 0 0 0 0 5  0.0000
1707747814.5404 0 0 0 0 0 0 0 0  0.0000
1707747814.5485 6 0 0 0 0 0 0 0  0.0000
1707747814.5594 2 0 0 0 0 0 1 0  0.0000
1707747814.5645 0 0 0 0 0 0 0 0  0.0000
1707747814.5724 6 6 5 0 0 0 0 5  0.0000
1707747814.5811 6 0 0 3 0 0 0 0  0.0000
1707747814.5884 0 0 0 0 0 0 0 0  0.0000
1707747814.5972 0 0 6 0 0 0 0 0  0.0000
1707747814.6076 0 0 1 0 0 0 0 5  0.0000
1707747814.6152 12 0 0 3 0 0 0 7  0.0000
1707747814.6210 0 0 0 0 0 0 0 0  0.0000
1707747814.6312 0 0 0 0 0 0 0 0  0.0000
1707747814.6432 2 0 0 0 0 0 3 12  0.0000
1707747814.6458 0 8 1 0 0 0 0 10  0.0000
1707747814.6592 12 0 0 1 0 0 0 0  0.0000
1707747814.6617 2 3 0 1 0 0 7 0  0.0000
1707747814.6701 0 0 0 0 0 3 11 5  0.0000
1707747814.6773 8 0 0 0 0 0 0 0  0.0000
1707747814.6851 6 0 0 0 0 0 0 2  0.0000
1707747814.6965 0 0 0 0 0 0 5 10  0.0000
1707747814.7033 8 0 0 1 0 0 0 0  0.0000
1707747814.7179 0 0 0 0 0 0 0 0  0.0000
1707747814.7208 0 0 1 0 0 0 0 0  0.0000
1707747814.7249 4 6 0 0 1 0 0 5  0.0000
1707747814.7332 8 0 0 0 0 0 0 2  0.0000
1707747814.7406 4 0 0 0 0 0 0 7  0.0000
1707747814.7484 14 0 0 0 0 0 0 0  0.0000
1707747814.7581 6 1 6 15 7 1 11 15  0.0000
1707747814.7674 0 0 0 3 0 0 0 5  0.0000
1707747814.7747 12 0 0 0 0 0 5 0  0.0000
1707747814.7806 0 0 0 0 0 0 0 0  0.0000
1707747814.7893 0 0 0 0 0 0 0 0  0.0000
1707747814.7965 0 0 0 0 0 0 0 0  0.0000
1707747814.8062 0 0 0 0 0 0 0 0  0.0000
1707747814.8162 14 0 0 0 0 0 0 0  0.0000
1707747814.8205 6 0 0 0 0 0 0 2  0.0000
1707747814.8319 0 0 5 0 0 0 0 0  0.0000
1707747814.8485 10 0 6 0 0 0 0 0  0.0000
1707747814.8578 19 10 5 12 14 3 13 12  0.0000
1707747814.8652 0 0 0 0 0 0 0 0  0.0000
1707747814.8672 0 0 0 0 0 0 0 5  0.0000
1707747814.8738 10 0 0 0 0 0 0 0  0.0000
1707747814.8825 25 0 0 0 0 0 0 10  0.0000
1707747814.8847 0 0 0 0 0 0 0 0  0.0000
1707747814.8939 0 0 0 0 0 0 0 0  0.0000
1707747814.9050 0 0 0 0 0 0 0 0  0.0000
1707747814.9090 0 0 0 0 0 0 0 0  0.0000
1707747814.9173 0 0 0 0 0 0 0 0  0.0000
1707747814.9243 12 10 0 8 0 0 1 0  0.0000
1707747814.9329 23 6 10 6 1 1 0 20  0.0000
