% Edge sensor logfile normalized 'log_20240304_134242.268/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709556164.4339 0 0 0 0 0 0 0 0  0.0000
1709556164.4985 750 794 811 808 805 804 793 837  0.1200
1709556164.5295 752 790 811 804 813 811 787 841  0.1200
1709556164.5855 754 790 806 803 808 797 778 835  0.1200
1709556164.6106 732 766 793 785 798 780 765 823  0.1200
1709556164.6178 741 772 799 796 1000 0 0 0  0.0737
1709556164.6254 732 776 795 789 796 794 774 819  0.1200
1709556164.6818 723 763 781 771 779 773 760 765  0.1200
1709556164.7140 743 777 101 0 0 0 0 0  0.0191
1709556164.7379 747 770 797 45 805 705 661 0  0.0877
1709556164.7455 729 770 808 777 784 785 769 817  0.1200
1709556164.7537 745 774 799 783 806 797 778 0  0.1046
1709556164.7615 723 768 797 796 800 772 769 760  0.1200
1709556164.7776 754 783 792 799 798 799 763 787  0.1200
1709556164.8020 750 781 792 0 0 0 0 0  0.0363
1709556164.8344 745 787 810 794 805 789 769 38  0.1045
1709556164.8415 743 179 1000 0 0 0 0 0  0.0394
1709556164.8503 741 777 806 773 796 768 749 817  0.1200
1709556164.8580 734 770 1000 625 0 0 0 0  0.0480
1709556164.8661 763 44 830 797 801 709 659 0  0.0888
1709556164.8977 776 790 817 796 812 0 0 0  0.0709
1709556164.9858 0 0 0 0 0 0 0 0  0.0000
1709556164.9939 774 0 0 0 0 0 56 38  0.0016
1709556165.0337 750 49 0 738 624 0 0 0  0.0571
1709556165.1374 770 798 811 799 813 792 1000 0  0.1080
1709556165.1941 37 0 43 662 0 0 0 0  0.0000
1709556165.2254 776 796 810 796 801 1000 0 0  0.0909
1709556165.3142 758 785 811 777 810 789 761 864  0.1200
1709556165.3697 770 800 815 804 46 0 0 0  0.0538
1709556165.5619 758 796 806 797 805 773 760 792  0.1200
1709556165.5775 1000 0 0 0 0 0 0 0  0.0051
1709556165.6175 767 792 52 0 0 0 0 0  0.0193
1709556165.6338 758 1000 1000 1000 0 0 0 0  0.0566
1709556165.6420 0 0 0 0 0 0 0 0  0.0000
1709556165.6974 758 779 799 764 789 775 752 778  0.1200
1709556165.7057 783 796 811 799 798 792 760 805  0.1200
1709556165.7221 1000 820 819 792 800 693 642 0  0.0846
1709556165.7454 770 796 811 796 0 0 0 0  0.0535
1709556165.7695 750 774 790 1000 794 681 639 0  0.0828
1709556165.7777 741 777 797 790 0 0 0 0  0.0534
1709556165.8095 741 781 788 787 787 780 53 792  0.1200
1709556165.8258 770 790 808 799 803 45 32 812  0.1200
1709556165.8658 763 794 813 806 805 806 765 830  0.1200
1709556165.9057 767 788 802 801 806 792 761 787  0.1200
1709556165.9541 765 49 0 0 46 0 0 0  0.0016
1709556165.9694 754 779 790 789 789 782 0 0  0.0875
1709556166.0494 747 768 792 799 798 790 750 31  0.1040
1709556166.1776 765 814 804 796 800 794 756 819  0.1200
1709556166.2574 754 776 1000 0 0 0 0 0  0.0394
1709556166.3855 0 0 0 0 0 0 5 767  0.0015
1709556166.5134 779 794 810 787 789 45 0 0  0.0706
1709556166.5455 765 803 808 799 798 799 767 0  0.1044
1709556166.5861 763 796 793 801 796 775 752 792  0.1200
1709556166.6070 761 776 788 797 0 0 0 0  0.0535
1709556166.6178 752 770 781 778 784 789 763 774  0.1200
1709556166.6340 741 776 1000 785 700 600 0 0  0.0686
1709556166.6416 752 783 786 756 779 765 741 790  0.1200
1709556166.6499 732 748 763 777 777 755 741 756  0.1200
1709556166.6660 754 794 792 789 775 785 745 751  0.1200
1709556166.6736 738 777 793 792 777 1000 0 0  0.0909
1709556166.6899 736 774 788 768 775 751 736 767  0.1200
1709556166.7459 747 776 784 771 786 767 749 33  0.1040
1709556166.7855 765 794 815 771 789 772 760 821  0.1200
1709556166.7944 732 792 799 806 800 784 752 821  0.1200
1709556166.8024 745 776 802 799 787 767 747 785  0.1200
1709556166.8238 736 766 784 803 786 755 752 805  0.1200
1709556166.8257 750 772 793 815 800 768 739 778  0.1200
1709556166.9295 743 836 0 0 0 0 0 0  0.0199
1709556167.0897 752 783 804 780 789 767 741 0  0.1038
1709556167.1302 750 783 799 789 793 772 750 769  0.1200
1709556167.1377 743 785 799 782 793 772 750 0  0.1040
1709556167.1540 756 787 808 804 796 784 761 796  0.1200
1709556167.1696 738 774 792 790 786 770 739 778  0.1200
1709556167.2017 750 781 788 770 791 770 0 0  0.0873
1709556167.2575 750 777 795 771 793 761 761 783  0.1200
1709556167.2656 761 788 801 817 794 763 754 796  0.1200
1709556167.2823 31 0 0 0 0 0 0 0  0.0000
1709556167.2988 738 774 784 775 791 0 0 1000  0.1200
1709556167.3218 738 772 788 782 791 775 743 0  0.1038
1709556167.4098 732 765 786 759 777 750 728 744  0.1200
1709556167.4341 745 781 50 0 0 0 14 24  0.0190
1709556167.4735 758 763 788 785 780 751 734 742  0.1200
1709556167.4895 745 776 781 740 773 734 727 781  0.1200
1709556167.5456 725 777 786 780 772 770 743 0  0.1038
1709556167.5540 718 746 779 799 765 727 717 765  0.1200
1709556167.5615 727 772 779 775 770 743 723 753  0.1200
1709556167.5776 738 770 777 773 766 750 732 772  0.1200
1709556167.5866 734 774 784 777 782 0 0 0  0.0704
1709556167.6495 729 752 768 766 763 750 708 729  0.1200
1709556167.7296 714 755 772 761 775 746 728 749  0.1200
1709556167.7378 732 761 779 752 763 753 714 765  0.1200
1709556167.7459 741 763 786 771 772 758 728 1000  0.1200
1709556167.7857 734 772 784 777 775 763 736 778  0.1200
1709556167.8183 729 768 783 768 775 756 739 758  0.1200
1709556167.8335 745 761 779 761 780 751 723 762  0.1200
1709556167.8417 738 765 781 768 768 753 732 758  0.1200
1709556167.8495 729 763 781 778 763 756 717 765  0.1200
1709556167.8902 747 766 783 768 770 741 719 758  0.1200
1709556167.9297 734 755 777 773 765 739 732 769  0.1200
1709556167.9375 736 757 779 771 773 750 734 769  0.1200
1709556167.9458 1000 0 0 0 0 0 0 0  0.0051
1709556167.9620 1000 844 0 0 0 0 0 0  0.0201
1709556167.9857 752 779 793 773 775 761 730 785  0.1200
1709556167.9939 743 770 793 780 789 755 736 769  0.1200
1709556168.0192 738 757 779 782 772 775 738 753  0.1200
1709556168.0501 743 781 788 777 773 763 738 776  0.1200
1709556168.1136 729 772 786 756 766 758 728 0  0.1035
1709556168.1300 745 757 772 778 763 753 725 735  0.1200
1709556168.1537 729 766 790 764 763 753 721 753  0.1200
1709556168.1619 725 757 773 771 775 1000 807 988  0.1200
1709556168.2098 727 744 770 770 772 750 721 0  0.1034
1709556168.2342 732 770 773 761 782 775 717 753  0.1200
1709556168.2583 729 768 775 763 765 744 727 765  0.1200
1709556168.2901 723 757 773 749 765 750 714 756  0.1200
1709556168.3055 745 768 781 775 775 0 0 1000  0.1200
1709556168.3140 741 766 781 770 768 750 0 0  0.0869
1709556168.3217 736 770 792 761 772 755 738 1000  0.1200
1709556168.3300 725 759 772 764 770 1000 1000 1000  0.1200
1709556168.3455 738 763 784 770 775 755 734 767  0.1200
1709556168.3703 736 759 772 757 758 741 717 744  0.1200
1709556168.3785 736 779 783 752 766 756 721 769  0.1200
1709556168.4263 0 0 0 0 0 0 0 0  0.0000
1709556168.4338 734 776 788 775 777 760 736 0  0.1037
1709556168.4659 754 776 792 785 789 1000 0 1000  0.1200
1709556168.4742 747 772 0 0 0 0 0 0  0.0187
1709556168.4816 35 0 0 0 0 0 0 0  0.0000
1709556168.5696 738 763 784 766 766 758 725 767  0.1200
1709556168.6341 729 761 775 766 766 750 721 760  0.1200
1709556168.6421 723 763 1000 0 0 0 0 0  0.0394
1709556168.6498 734 768 783 0 0 0 0 0  0.0361
1709556168.6574 734 763 779 775 779 738 721 783  0.1200
1709556168.6742 736 759 788 0 1000 0 0 0  0.0737
1709556168.7060 745 759 781 43 0 0 0 0  0.0362
1709556168.7137 738 743 768 757 768 763 739 762  0.1200
1709556168.7619 747 774 790 756 766 0 0 0  0.0700
1709556168.7775 734 776 790 0 0 0 0 0  0.0362
1709556168.8098 718 759 770 740 772 765 734 0  0.1037
1709556168.8175 727 759 784 757 770 750 714 740  0.1200
1709556168.8415 1000 0 0 0 0 0 0 0  0.0051
1709556168.8505 738 772 783 763 782 761 732 749  0.1200
1709556168.8579 758 800 799 0 0 0 0 0  0.0364
1709556168.8815 736 754 783 773 773 751 749 760  0.1200
1709556168.8982 725 772 781 764 773 753 727 758  0.1200
1709556168.9135 754 1000 609 0 0 0 0 0  0.0303
1709556168.9535 741 777 786 764 782 758 732 751  0.1200
1709556169.0415 729 748 784 773 766 748 743 785  0.1200
1709556169.0735 732 759 777 768 765 765 38 0  0.0872
1709556169.0824 718 744 759 756 751 743 714 740  0.1200
1709556169.1055 736 765 768 757 768 773 38 0  0.0874
1709556169.1377 758 768 788 766 81 739 732 776  0.1200
1709556169.1461 734 768 777 43 0 1000 0 0  0.0909
1709556169.2176 741 788 801 771 780 770 739 774  0.1200
1709556169.2415 725 765 783 763 772 746 0 0  0.0868
1709556169.2574 729 757 770 768 772 777 723 772  0.1200
1709556169.2980 743 759 772 738 775 761 734 724  0.1200
1709556169.3134 745 774 788 780 784 768 736 769  0.1200
1709556169.3218 729 750 779 775 775 756 721 760  0.1200
1709556169.3301 0 0 0 0 0 0 0 0  0.0000
1709556169.3378 736 768 781 0 0 0 0 0  0.0361
1709556169.3543 723 765 783 745 761 1000 0 1000  0.1200
1709556169.4094 732 757 781 764 777 746 710 749  0.1200
1709556169.4418 725 755 775 756 760 0 0 0  0.0699
1709556169.4736 738 765 779 771 777 755 0 0  0.0870
1709556169.5534 738 765 784 0 0 0 0 0  0.0361
1709556169.5701 743 776 792 775 768 753 723 747  0.1200
1709556169.5781 0 0 1000 0 0 0 0 0  0.0103
1709556169.5854 738 776 784 778 777 768 739 776  0.1200
1709556169.6096 743 766 784 757 765 743 723 744  0.1200
1709556169.6181 725 752 770 763 765 755 738 0  0.1037
1709556169.6577 745 763 775 761 43 0 0 0  0.0529
1709556169.6661 758 798 793 789 800 785 752 781  0.1200
1709556169.6744 727 748 790 770 779 768 723 778  0.1200
1709556169.6901 741 770 783 756 773 755 723 765  0.1200
1709556169.6980 734 765 779 768 763 753 717 781  0.1200
1709556169.7298 734 765 784 768 761 729 728 767  0.1200
1709556169.7456 741 766 779 777 777 775 725 749  0.1200
1709556169.7777 723 761 770 757 758 744 717 747  0.1200
1709556169.7939 725 765 775 766 763 755 0 0  0.0870
1709556169.8176 734 763 47 0 0 0 0 0  0.0187
1709556169.8259 741 765 795 777 772 743 734 772  0.1200
1709556169.8415 734 761 777 763 768 743 721 742  0.1200
1709556169.8662 747 776 43 24 0 0 0 0  0.0189
1709556169.8737 743 770 786 775 775 744 38 0  0.0868
1709556169.8981 727 772 784 766 756 765 725 729  0.1200
1709556169.9137 745 781 781 770 768 746 725 765  0.1200
1709556169.9294 752 785 795 771 777 750 708 758  0.1200
1709556169.9616 745 774 788 777 775 753 721 769  0.1200
