% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1709556164.1066 0 0 0 0
1709556164.1148 0 0 0 0
1709556164.1393 0 0 0 0
1709556164.1707 0 0 0 0
1709556164.1954 0 0 0 0
1709556164.2589 0 0 0 0
1709556164.2668 0 0 0 0
1709556164.2987 0 0 0 0
1709556164.3149 0 0 0 0
1709556164.3394 0 0 0 0
1709556164.3550 0 1 0 1
1709556164.3792 25 26 25 25
1709556164.3948 32 27 7 1
1709556164.4036 4294537800 0 -429528 -27
1709556164.4509 4294924347 0 386547 0
1709556164.4749 4252000036 27 -42924311 27
1709556164.5306 25 27 42967285 0
1709556164.5553 4294967281 27 -40 0
1709556164.5646 4294967277 27 -4 0
1709556164.5707 4294967275 27 -2 0
1709556164.5866 4294967279 27 4 0
1709556164.5952 4294967283 27 4 0
1709556164.6119 4294967285 27 2 0
1709556164.6356 4294967282 27 -3 0
1709556164.6441 4294967282 27 0 0
1709556164.7072 4294967269 21 -13 -6
1709556164.7229 4294967271 0 2 -21
1709556164.7388 4294967281 37 10 37
1709556164.7635 4294967280 11 -1 -26
1709556164.7871 4294967277 429462727 -3 429462716
1709556164.8113 4294967277 4294967263 0 -429462760
1709556164.8590 4294967277 4294967211 0 -52
1709556164.8746 4294967295 0 18 85
1709556164.9071 4294967272 0 -23 0
1709556164.9159 4294967271 4294967204 -1 -92
1709556164.9232 4294967270 4294967197 -1 -7
1709556164.9389 4294967270 4294967194 0 -3
1709556164.9470 4294967270 4294967189 0 -5
1709556164.9708 4294967269 4294967188 -1 -1
1709556165.0434 4294967269 4294967220 0 32
1709556165.0828 4294967269 49977 0 50053
1709556165.0995 4294967269 4294967160 0 -50113
1709556165.1229 4294967269 4294967160 0 0
1709556165.1308 4294967269 4247 0 4383
1709556165.1628 4294967269 4294967177 0 -4366
1709556165.2026 4294967269 4294967184 0 7
1709556165.2194 4294967269 4294967189 0 5
1709556165.2509 4294967269 4294967190 0 1
1709556165.2670 4294965091 0 -2178 106
1709556165.2754 4294967269 429496717 2178 429496717
1709556165.2828 4294967269 4294967172 0 -429496841
1709556165.2906 4294967269 4294967171 0 -1
1709556165.3150 4294967269 429976 0 430101
1709556165.3793 4294967269 4294967110 0 -430162
1709556165.3875 4294967269 42949670 0 42949856
1709556165.3947 4294967269 4294967102 0 -42949864
1709556165.4360 4294967269 429971 0 430165
1709556165.4753 4294944817 3501 -22452 -426470
1709556165.4991 4294967280 42977 22463 39476
1709556165.5628 4294967281 0 1 -42977
1709556165.6030 4294967281 429 0 429
1709556165.6269 4294967284 4294967034 3 -691
1709556165.6826 4294967291 4294696580 7 -270454
1709556165.7066 6 4294966976 11 270396
1709556165.7155 10 4294966967 4 -9
