% Edge sensor logfile normalized 'log_20240224_135147.738/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708779107.9393 42 53 330 679 718 384 86 38  0.0088
1708779107.9478 51 45 311 698 798 440 89 49  0.0215
1708779107.9540 55 44 330 733 852 471 108 63  0.0254
1708779107.9620 13 23 278 644 749 404 76 24  0.0104
1708779107.9707 35 34 292 679 786 425 73 15  0.0179
1708779107.9793 55 38 314 728 838 452 86 51  0.0244
1708779107.9868 24 33 273 653 749 401 60 18  0.0112
1708779107.9949 42 40 298 686 784 423 73 22  0.0187
1708779108.0035 44 36 316 729 840 465 97 42  0.0247
1708779108.0110 22 27 282 642 746 406 76 31  0.0099
1708779108.0190 33 33 301 695 796 435 89 33  0.0209
1708779108.0277 62 42 321 731 848 471 93 60  0.0252
1708779108.0353 13 23 271 648 739 408 80 27  0.0094
1708779108.0426 31 34 296 682 786 423 71 22  0.0182
1708779108.0514 58 47 334 736 846 465 95 63  0.0252
1708779108.0589 20 66 294 630 742 384 75 31  0.0084
1708779108.0667 33 38 296 679 782 430 78 83  0.0176
1708779108.0754 33 29 314 716 822 459 82 58  0.0236
1708779108.0830 24 22 258 628 723 382 73 42  0.0053
1708779108.0911 42 34 289 689 754 420 80 31  0.0170
1708779108.0988 46 33 311 675 793 403 91 65  0.0176
1708779108.1062 13 14 245 587 667 380 78 0  0.0000
1708779108.1151 17 23 258 583 680 401 82 2  0.0000
1708779108.1358 44 14 258 587 671 386 95 11  0.0000
1708779108.1402 6 22 244 512 582 338 82 0  0.0000
1708779108.1472 26 40 256 559 615 340 87 0  0.0000
1708779108.1551 60 22 287 608 676 401 95 58  0.0000
1708779108.1633 4 31 247 510 572 335 76 9  0.0000
1708779108.1709 33 31 280 571 629 370 76 60  0.0000
1708779108.1786 46 53 321 655 714 408 84 72  0.0049
1708779108.1876 0 25 265 592 648 338 58 22  0.0000
1708779108.1958 31 34 309 679 726 384 80 36  0.0108
1708779108.2031 60 45 352 752 810 437 75 49  0.0244
1708779108.2110 17 25 330 707 754 345 43 45  0.0197
1708779108.2198 40 42 367 789 800 403 45 22  0.0251
1708779108.2264 53 44 432 871 853 403 60 36  0.0296
1708779108.2343 37 45 401 775 756 353 47 36  0.0230
1708779108.2439 53 60 461 841 780 370 73 58  0.0268
1708779108.2505 66 66 471 867 793 382 56 47  0.0283
1708779108.2587 0 49 417 742 674 299 29 20  0.0128
1708779108.2672 37 69 466 797 711 326 45 40  0.0227
1708779108.2749 55 67 508 857 740 328 42 49  0.0265
1708779108.2826 13 53 464 794 640 275 31 6  0.0153
1708779108.2909 26 69 529 860 693 272 23 54  0.0247
1708779108.2993 33 91 578 939 732 280 42 63  0.0297
1708779108.3071 20 82 528 850 646 236 27 27  0.0206
1708779108.3216 40 117 562 904 664 243 49 45  0.0248
1708779108.3228 35 110 576 883 638 224 43 40  0.0230
1708779108.3303 66 124 607 949 645 215 49 33  0.0265
1708779108.3392 8 119 567 857 565 151 27 31  0.0185
1708779108.3466 20 139 607 881 561 168 42 15  0.0210
1708779108.3542 60 177 687 940 591 171 36 47  0.0281
1708779108.3642 11 166 640 820 492 129 43 49  0.0177
1708779108.3712 40 194 692 900 511 112 34 22  0.0253
1708779108.3792 58 240 739 947 551 139 42 47  0.0292
1708779108.3873 29 225 688 837 462 100 38 18  0.0220
1708779108.3950 31 242 732 871 469 95 47 36  0.0256
1708779108.4028 53 264 772 907 478 95 36 54  0.0278
1708779108.4113 17 253 707 794 412 69 23 27  0.0216
1708779108.4190 24 278 761 858 426 66 42 29  0.0256
1708779108.4264 64 339 840 914 452 66 36 49  0.0299
1708779108.4369 11 299 766 808 382 52 29 24  0.0239
1708779108.4431 37 317 810 824 393 44 14 33  0.0259
1708779108.4507 66 368 853 862 417 61 36 56  0.0288
1708779108.4595 35 341 779 764 344 49 38 22  0.0228
1708779108.4672 49 374 833 789 356 30 34 27  0.0256
1708779108.4750 80 427 905 831 387 51 42 63  0.0296
1708779108.4838 33 379 819 738 321 61 38 22  0.0233
1708779108.4909 60 422 873 775 344 47 38 40  0.0267
1708779108.4987 75 456 938 818 366 56 51 42  0.0301
1708779108.5076 31 422 855 731 302 39 40 33  0.0245
1708779108.5153 69 460 896 749 320 51 27 29  0.0268
1708779108.5231 82 458 891 717 297 39 40 38  0.0254
1708779108.5309 129 535 960 763 318 61 62 49  0.0301
1708779108.5382 73 460 849 651 259 32 29 33  0.0195
1708779108.5466 95 491 900 693 281 39 34 33  0.0249
1708779108.5554 133 539 967 742 290 42 40 49  0.0294
1708779108.5629 84 473 880 665 248 25 45 29  0.0219
1708779108.5706 91 502 902 691 253 10 31 49  0.0251
1708779108.5794 142 543 962 714 269 49 45 42  0.0284
1708779108.5867 102 469 848 623 210 15 25 22  0.0180
1708779108.5951 136 502 902 649 226 34 38 36  0.0223
1708779108.6038 187 588 978 703 255 51 47 54  0.0295
1708779108.6103 120 504 878 623 213 37 45 33  0.0201
1708779108.6191 129 546 929 655 222 34 27 33  0.0246
1708779108.6277 169 592 994 712 243 40 27 56  0.0301
1708779108.6352 113 524 915 639 206 22 40 38  0.0228
1708779108.6425 129 548 942 667 212 30 18 24  0.0256
1708779108.6512 185 587 1000 710 243 37 36 38  0.0300
1708779108.6590 122 504 857 601 193 23 29 33  0.0181
1708779108.6666 151 533 896 644 206 28 20 31  0.0226
1708779108.6752 198 600 960 674 226 42 40 63  0.0280
1708779108.6828 131 521 855 604 191 37 38 42  0.0185
1708779108.6911 156 537 913 632 203 42 34 36  0.0227
1708779108.6999 189 585 978 686 233 42 32 15  0.0284
1708779108.7064 109 511 893 623 193 40 25 22  0.0209
1708779108.7150 138 544 927 648 205 27 32 31  0.0241
1708779108.7268 138 544 927 656 205 25 36 24  0.0245
1708779108.7368 136 552 963 679 233 35 29 54  0.0268
1708779108.7398 91 500 871 623 203 34 29 29  0.0197
1708779108.7474 140 535 938 674 224 49 42 31  0.0256
1708779108.7551 154 572 1000 728 278 57 51 69  0.0302
1708779108.7626 89 491 884 655 222 28 31 45  0.0218
1708779108.7714 102 515 929 684 245 11 25 29  0.0255
1708779108.7790 127 543 981 743 267 27 23 76  0.0297
1708779108.7866 64 471 898 689 240 34 29 27  0.0242
1708779108.7952 84 489 929 714 241 27 27 27  0.0266
1708779108.8024 109 510 967 756 278 49 45 56  0.0292
1708779108.8110 62 433 849 681 246 34 27 27  0.0213
1708779108.8198 73 444 875 721 283 30 27 38  0.0249
1708779108.8263 95 464 929 783 316 40 43 54  0.0286
1708779108.8350 42 392 848 722 273 25 31 51  0.0235
1708779108.8433 40 412 891 777 300 25 25 27  0.0267
1708779108.8507 46 422 924 831 346 37 51 63  0.0294
1708779108.8584 11 366 826 745 300 30 36 40  0.0236
1708779108.8672 40 377 835 773 326 39 23 27  0.0250
1708779108.8748 55 383 855 820 363 47 21 40  0.0273
1708779108.8824 17 319 755 740 326 30 16 24  0.0210
1708779108.8918 33 339 783 801 361 39 32 45  0.0243
1708779108.8992 80 354 831 867 417 76 49 54  0.0282
1708779108.9069 8 289 735 775 363 47 31 33  0.0216
1708779108.9156 26 291 759 817 398 56 31 36  0.0241
1708779108.9231 37 280 754 839 415 52 34 31  0.0247
1708779108.9308 49 282 775 897 457 83 47 45  0.0274
1708779108.9395 0 225 678 796 396 52 7 13  0.0181
1708779108.9465 26 245 717 862 459 66 25 20  0.0247
1708779108.9553 55 260 759 919 502 95 36 49  0.0282
1708779108.9630 11 201 665 824 452 86 43 33  0.0191
1708779108.9706 33 240 716 881 500 95 38 40  0.0259
1708779108.9784 49 236 743 949 549 122 47 72  0.0293
1708779108.9869 0 192 650 834 478 86 27 20  0.0189
1708779108.9952 29 201 690 897 520 108 25 20  0.0253
1708779109.0029 49 216 719 949 575 139 53 63  0.0292
1708779109.0117 0 146 629 848 506 115 21 22  0.0190
1708779109.0182 29 165 667 900 551 132 38 60  0.0245
1708779109.0270 53 183 694 968 589 151 49 49  0.0289
1708779109.0355 6 146 629 876 528 136 31 36  0.0209
1708779109.0427 58 170 667 939 586 161 42 45  0.0267
1708779109.0504 73 170 687 975 640 198 49 67  0.0304
1708779109.0594 8 130 580 844 551 163 27 31  0.0178
1708779109.0670 37 148 629 902 600 187 47 40  0.0242
1708779109.0746 53 165 658 958 662 227 51 47  0.0297
1708779109.0834 15 122 571 844 575 171 14 36  0.0182
1708779109.0906 35 119 609 914 636 197 27 29  0.0252
1708779109.0983 53 130 627 965 692 234 40 63  0.0301
1708779109.1071 17 91 546 857 620 204 32 22  0.0200
1708779109.1146 53 117 575 897 662 248 42 42  0.0249
1708779109.1223 46 106 571 893 669 246 51 42  0.0250
1708779109.1414 20 84 522 843 638 232 31 20  0.0196
1708779109.1471 51 89 553 876 674 260 31 33  0.0243
1708779109.1593 55 108 580 932 720 270 34 63  0.0292
1708779109.1626 20 77 500 829 653 248 29 22  0.0193
1708779109.1710 40 73 511 864 683 282 32 27  0.0235
1708779109.1798 51 100 567 933 749 323 49 63  0.0300
1708779109.1864 24 71 506 837 667 287 38 38  0.0209
1708779109.1952 22 62 515 876 721 302 43 47  0.0264
1708779109.2032 37 78 535 907 754 319 47 54  0.0288
1708779109.2109 11 60 486 804 662 280 29 15  0.0182
1708779109.2202 35 77 504 860 711 292 25 24  0.0253
1708779109.2271 49 80 544 919 766 333 47 58  0.0298
1708779109.2347 22 67 486 831 664 278 29 29  0.0200
1708779109.2425 24 64 495 851 704 287 18 15  0.0246
1708779109.2513 44 82 542 919 746 316 49 67  0.0289
1708779109.2587 29 60 477 817 655 258 27 22  0.0183
1708779109.2665 29 64 515 858 688 294 29 11  0.0238
1708779109.2756 62 62 529 909 735 306 38 69  0.0280
1708779109.2831 15 56 471 797 629 260 23 11  0.0150
1708779109.2906 44 78 513 857 676 275 31 24  0.0227
1708779109.2991 49 78 544 907 709 287 49 36  0.0273
1708779109.3066 13 62 488 803 622 232 14 9  0.0154
1708779109.3143 29 69 524 865 655 243 34 24  0.0218
1708779109.3235 29 82 549 874 666 253 31 27  0.0235
1708779109.3311 55 99 578 926 702 270 49 65  0.0284
1708779109.3388 26 97 528 850 612 227 29 20  0.0188
1708779109.3470 24 93 558 888 650 241 36 40  0.0233
1708779109.3547 46 104 591 958 695 261 36 45  0.0289
1708779109.3624 20 84 526 841 600 210 23 24  0.0177
1708779109.3717 29 93 564 876 636 248 32 36  0.0222
1708779109.3785 37 104 591 916 660 239 25 33  0.0259
1708779109.3875 24 91 531 808 556 197 23 9  0.0140
1708779109.3958 42 110 566 878 601 221 31 20  0.0208
1708779109.4028 60 141 622 926 652 202 45 90  0.0269
1708779109.4105 29 132 566 836 568 198 31 36  0.0173
1708779109.4193 31 132 603 890 596 212 47 29  0.0224
1708779109.4269 58 148 643 951 646 222 47 42  0.0281
1708779109.4345 13 128 573 848 554 176 27 22  0.0179
1708779109.4433 44 139 622 898 584 197 47 36  0.0231
1708779109.4509 44 148 641 944 619 195 29 38  0.0267
1708779109.4587 4 139 587 832 542 153 29 13  0.0170
1708779109.4688 33 157 629 898 561 163 21 42  0.0227
1708779109.4742 80 177 667 939 603 195 38 58  0.0273
1708779109.4829 35 154 609 836 520 158 34 38  0.0176
1708779109.4913 35 172 629 897 558 164 34 49  0.0226
1708779109.4990 60 168 669 925 591 180 31 49  0.0266
1708779109.5067 17 143 596 829 499 141 23 33  0.0162
1708779109.5156 37 163 634 874 554 158 32 40  0.0217
1708779109.5232 26 154 631 869 530 142 21 4  0.0207
1708779109.5308 55 176 699 935 563 147 32 13  0.0279
1708779109.5397 20 168 622 839 476 110 31 0  0.0175
1708779109.5472 35 187 665 897 523 139 27 31  0.0236
1708779109.5550 46 207 710 952 568 149 40 49  0.0287
1708779109.5638 17 185 645 832 485 122 38 56  0.0186
1708779109.5712 37 181 667 878 518 110 23 18  0.0229
1708779109.5789 60 209 703 939 560 141 43 51  0.0281
1708779109.5870 22 188 640 827 467 110 21 9  0.0177
1708779109.5942 37 198 679 858 497 117 32 18  0.0226
1708779109.6030 55 211 707 930 542 127 31 42  0.0275
1708779109.6118 20 187 634 822 464 91 16 20  0.0170
1708779109.6195 33 188 672 864 497 112 27 27  0.0223
1708779109.6263 60 214 703 909 528 130 36 49  0.0267
1708779109.6350 22 183 614 794 460 88 23 20  0.0138
1708779109.6422 29 200 669 844 476 110 29 13  0.0208
1708779109.6503 40 223 717 909 525 113 40 49  0.0271
1708779109.6591 31 205 654 824 459 88 14 42  0.0183
1708779109.6668 6 196 681 860 493 95 29 33  0.0228
1708779109.6746 31 211 712 902 521 107 31 47  0.0266
1708779109.6836 6 194 647 806 441 81 16 22  0.0164
1708779109.6908 37 211 694 869 474 88 25 20  0.0239
1708779109.6987 62 240 746 940 525 108 34 67  0.0286
1708779109.7074 11 207 676 841 446 86 20 20  0.0208
1708779109.7150 37 209 701 871 473 88 25 40  0.0245
1708779109.7231 42 222 710 872 469 91 34 54  0.0248
1708779109.7319 66 244 752 930 511 103 40 60  0.0283
1708779109.7387 22 203 660 822 440 74 34 31  0.0184
1708779109.7471 31 216 694 855 457 81 12 20  0.0232
1708779109.7557 49 249 763 916 507 105 36 38  0.0283
1708779109.7622 13 222 676 808 434 73 23 24  0.0190
1708779109.7710 46 247 728 874 473 81 27 33  0.0256
1708779109.7797 69 275 786 940 518 108 45 63  0.0298
1708779109.7863 13 229 696 817 438 73 27 45  0.0219
1708779109.7945 40 255 737 885 467 79 31 33  0.0260
1708779109.8030 71 264 781 933 506 98 38 54  0.0292
1708779109.8106 20 225 683 822 438 79 29 47  0.0205
1708779109.8183 40 233 710 872 460 71 23 22  0.0247
1708779109.8272 53 251 763 930 513 81 40 49  0.0287
1708779109.8348 0 227 692 831 436 74 29 24  0.0218
1708779109.8430 44 245 737 895 474 88 38 40  0.0264
