% Edge sensor logfile normalized 'log_20240216_154723.973/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708094844.5061 0 0 0 0 0 0 0 0  0.0000
1708094844.5144 643 838 1000 908 737 663 708 732  0.1150
1708094844.5215 641 848 1000 918 735 686 724 782  0.1151
1708094844.5289 647 834 1000 911 737 666 706 752  0.1151
1708094844.5371 658 851 1000 913 733 659 697 742  0.1163
1708094844.5458 664 846 1000 911 731 670 720 762  0.1166
1708094844.5533 666 853 1000 927 744 684 720 772  0.1169
1708094844.5613 653 846 1000 916 742 670 708 760  0.1158
1708094844.5716 668 860 1000 925 744 675 714 760  0.1171
1708094844.5773 656 848 1000 922 746 675 720 762  0.1161
1708094844.5850 658 853 1000 911 738 671 710 770  0.1163
1708094844.5952 658 853 1000 922 746 684 724 765  0.1163
1708094844.6008 662 853 1000 920 746 684 712 770  0.1166
1708094844.6119 651 846 1000 922 742 677 706 767  0.1157
1708094844.6193 634 838 1000 904 726 657 693 750  0.1145
1708094844.6255 653 839 1000 906 728 657 689 755  0.1157
1708094844.6336 658 855 1000 923 749 680 710 757  0.1163
1708094844.6450 664 848 1000 918 735 679 700 765  0.1166
1708094844.6490 643 841 1000 925 733 677 695 760  0.1151
1708094844.6705 643 843 1000 915 733 661 687 730  0.1151
1708094844.6786 679 857 1000 927 753 675 718 767  0.1180
1708094844.6798 662 839 1000 923 751 673 702 767  0.1163
1708094844.6822 653 845 1000 925 738 659 693 762  0.1158
1708094844.6896 632 843 1000 923 737 664 693 765  0.1145
1708094844.6972 639 829 1000 913 740 663 687 745  0.1145
1708094844.7054 626 829 1000 937 751 677 693 745  0.1138
1708094844.7138 617 815 1000 930 754 650 689 750  0.1128
1708094844.7214 628 819 1000 944 756 661 695 762  0.1135
1708094844.7293 622 796 1000 961 774 663 695 770  0.1123
1708094844.7383 611 793 1000 954 772 668 689 752  0.1116
1708094844.7457 617 779 1000 972 781 670 700 770  0.1112
1708094844.7530 613 781 1000 989 806 689 685 742  0.1111
1708094844.7617 596 764 994 1000 809 663 699 752  0.1094
