% Edge sensor logfile normalized 'log_20240219_140455.680/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708347896.4563 0 0 0 0 0 0 0 0  0.0000
1708347896.4639 702 716 704 675 667 700 739 755  0.0000
1708347896.4716 702 721 706 668 660 691 732 760  0.0000
1708347896.4796 715 729 711 674 671 698 739 757  0.0000
1708347896.4872 717 729 708 677 671 696 735 747  0.0000
1708347896.4953 715 731 713 679 673 708 735 757  0.0000
1708347896.5034 700 733 701 681 682 707 745 775  0.0000
1708347896.5116 723 738 713 681 674 701 728 755  0.0000
1708347896.5195 704 729 710 670 676 703 735 762  0.0000
1708347896.5278 704 731 703 675 674 698 737 750  0.0000
1708347896.5356 719 729 708 679 676 700 728 767  0.0000
1708347896.5438 715 736 710 684 685 708 737 765  0.0000
1708347896.5520 696 738 713 682 674 698 730 752  0.0000
1708347896.5591 698 728 703 668 671 694 720 745  0.0000
1708347896.5672 709 731 711 674 673 691 718 747  0.0000
1708347896.5753 713 729 704 675 673 691 724 755  0.0000
1708347896.5831 723 736 715 696 682 714 733 775  0.0000
1708347896.5910 709 719 706 691 666 689 716 782  0.0000
1708347896.5996 702 729 703 679 678 693 730 772  0.0000
1708347896.6159 704 726 708 693 687 712 730 742  0.0000
1708347896.6211 700 712 699 679 676 705 716 755  0.0000
1708347896.6262 702 731 703 682 680 721 730 760  0.0000
1708347896.6339 687 716 708 675 682 712 728 747  0.0000
1708347896.6409 707 712 706 688 692 730 730 785  0.0000
1708347896.6500 681 702 703 672 690 719 726 757  0.0000
1708347896.6571 717 719 701 675 692 731 739 760  0.0000
1708347896.6648 702 726 710 693 719 740 751 757  0.0000
1708347896.6711 696 710 703 707 726 735 747 752  0.0000
1708347896.6794 700 719 696 701 717 744 751 755  0.0000
1708347896.6875 728 728 718 703 730 753 739 762  0.0000
1708347896.6957 738 731 732 712 714 749 743 752  0.0000
1708347896.7060 728 740 725 700 701 744 739 757  0.0000
1708347896.7196 715 722 729 717 699 726 730 775  0.0000
1708347896.7213 738 743 729 708 687 708 728 792  0.0000
1708347896.7365 711 736 725 714 692 712 737 792  0.0000
1708347896.7510 743 750 744 708 701 708 747 790  0.0000
1708347896.7534 730 745 743 720 719 740 743 775  0.0000
1708347896.7617 734 746 729 715 721 744 753 760  0.0000
1708347896.7671 721 736 722 708 714 760 745 767  0.0000
1708347896.7754 717 726 711 684 714 749 739 745  0.0000
1708347896.7840 713 721 708 712 758 767 765 770  0.0000
1708347896.7924 704 693 680 696 742 753 761 765  0.0000
1708347896.8019 696 688 680 700 738 761 749 757  0.0000
1708347896.8078 700 662 696 710 740 774 755 760  0.0000
1708347896.8182 700 669 692 710 756 783 766 782  0.0000
1708347896.8237 670 654 694 738 760 786 774 782  0.0000
1708347896.8315 660 655 684 707 747 788 741 747  0.0000
1708347896.8392 660 657 704 741 761 777 745 747  0.0000
1708347896.8484 664 659 704 736 767 767 766 770  0.0000
1708347896.8554 668 660 687 741 770 765 761 777  0.0000
1708347896.8635 668 645 678 743 761 795 766 832  0.0000
1708347896.8718 692 662 677 720 756 753 761 817  0.0000
1708347896.8792 656 643 675 714 730 733 751 805  0.0000
1708347896.8875 677 647 680 694 728 747 751 790  0.0000
1708347896.8957 673 664 692 701 746 753 763 785  0.0000
1708347896.9030 690 664 704 733 740 758 759 782  0.0000
1708347896.9134 670 667 703 714 735 747 749 782  0.0000
1708347896.9197 675 662 696 701 724 740 726 722  0.0000
1708347896.9269 666 672 701 700 715 721 710 742  0.0000
1708347896.9352 677 676 697 698 726 723 716 752  0.0000
1708347896.9431 692 678 699 710 726 731 728 740  0.0000
1708347896.9509 677 681 697 686 717 716 714 740  0.0000
1708347896.9657 668 672 690 691 714 700 685 722  0.0000
1708347896.9710 666 676 685 675 701 700 702 725  0.0000
1708347896.9761 666 664 680 668 701 693 697 732  0.0000
1708347896.9834 670 664 689 684 680 694 716 760  0.0000
1708347896.9955 660 667 690 674 683 693 720 747  0.0000
1708347897.0005 651 655 673 665 674 686 722 762  0.0000
1708347897.0107 660 674 673 670 676 693 718 750  0.0000
1708347897.0167 670 664 682 679 696 742 739 770  0.0000
1708347897.0235 668 669 673 679 701 728 753 787  0.0000
1708347897.0319 662 659 678 663 694 735 751 787  0.0000
1708347897.0398 658 645 661 655 705 738 747 782  0.0000
1708347897.0472 647 654 657 668 706 733 728 730  0.0000
1708347897.0554 651 650 670 696 728 744 747 770  0.0000
1708347897.0631 658 654 673 698 728 751 747 780  0.0000
1708347897.0714 651 652 670 703 733 738 724 765  0.0000
1708347897.0791 647 641 671 707 733 738 726 750  0.0000
1708347897.0870 645 650 677 712 721 731 728 752  0.0000
1708347897.0954 641 633 671 700 722 724 716 762  0.0000
1708347897.1036 656 664 684 710 731 738 737 785  0.0000
1708347897.1113 656 645 675 712 737 749 751 792  0.0000
1708347897.1197 643 648 675 698 721 746 755 782  0.0000
1708347897.1269 656 654 678 693 737 756 747 810  0.0000
1708347897.1359 675 667 678 734 754 770 774 805  0.0000
1708347897.1429 666 672 690 731 761 784 800 840  0.0000
1708347897.1512 681 655 666 698 751 772 774 812  0.0000
1708347897.1593 662 635 651 694 737 765 766 815  0.0000
1708347897.1678 679 633 642 694 742 767 759 782  0.0000
1708347897.1751 668 640 637 693 746 767 763 795  0.0000
1708347897.1837 668 635 654 694 740 756 751 777  0.0000
1708347897.1911 670 655 677 698 749 754 743 787  0.0000
1708347897.1994 675 660 671 729 749 746 747 777  0.0000
1708347897.2073 690 678 687 720 742 756 743 815  0.0000
1708347897.2157 668 664 694 717 738 749 747 820  0.0000
1708347897.2228 698 685 710 722 738 753 751 825  0.0000
1708347897.2309 687 693 720 727 735 779 778 840  0.0000
1708347897.2394 668 678 704 717 721 753 770 837  0.0000
1708347897.2477 692 683 717 719 724 761 774 837  0.0000
1708347897.2555 681 691 722 729 742 774 792 857  0.0000
1708347897.2635 692 695 723 729 754 800 811 865  0.0000
1708347897.2709 677 681 706 712 744 781 815 882  0.0000
1708347897.2797 685 672 704 717 751 777 800 850  0.0000
1708347897.2870 685 686 713 741 769 802 805 852  0.0000
1708347897.2955 681 678 715 729 770 802 811 845  0.0000
1708347897.3033 683 691 722 750 785 798 817 862  0.0000
1708347897.3111 692 707 739 750 795 807 811 845  0.0000
1708347897.3194 698 714 744 767 799 825 815 862  0.0000
1708347897.3269 702 722 758 764 792 807 813 847  0.0000
1708347897.3353 700 717 770 779 808 818 817 857  0.0000
1708347897.3437 702 728 767 793 797 832 825 860  0.0000
1708347897.3516 723 740 776 792 806 827 817 857  0.0000
1708347897.3597 694 728 769 785 806 827 811 832  0.0000
1708347897.3674 723 746 786 811 815 825 803 837  0.0000
1708347897.3753 717 750 815 828 829 823 809 847  0.0000
1708347897.3837 736 759 836 852 838 814 809 845  0.0000
1708347897.3912 723 783 861 878 847 807 800 840  0.0000
1708347897.3993 726 777 899 896 852 813 782 792  0.0000
1708347897.4083 728 800 932 948 868 798 788 802  0.0316
1708347897.4155 745 815 973 979 879 804 786 817  0.0386
1708347897.4232 732 824 991 1000 884 804 772 780  0.0413
1708347897.4314 747 836 998 1000 891 798 765 765  0.0432
1708347897.4396 726 831 1000 1000 888 797 765 742  0.0426
1708347897.4471 738 843 1000 1000 902 784 757 732  0.0455
