% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708770862.7450 0 0 0 0
1708770862.7527 0 0 0 0
1708770862.7609 0 4294967295 0 -1
1708770862.7678 0 4294967295 0 0
1708770862.7762 0 0 0 1
1708770862.7838 0 0 0 0
1708770862.7915 0 0 0 0
1708770862.8003 0 0 0 0
1708770862.8083 0 0 0 0
1708770862.8161 0 0 0 0
1708770862.8245 0 0 0 0
1708770862.8320 0 0 0 0
1708770862.8399 0 0 0 0
1708770862.8484 0 0 0 0
1708770862.8562 0 0 0 0
1708770862.8638 0 0 0 0
1708770862.8718 0 0 0 0
1708770862.8799 4 3 4 3
1708770862.8886 9 8 5 5
1708770862.8965 15 11 6 3
1708770862.9042 17 13 2 2
1708770862.9120 21 17 4 4
1708770862.9201 26 22 5 5
1708770862.9284 31 27 5 5
1708770862.9362 36 32 5 5
1708770862.9440 42 37 6 5
1708770862.9518 49 43 7 6
1708770862.9605 57 50 8 7
1708770862.9686 64 57 7 7
1708770862.9768 73 65 9 8
1708770862.9852 83 73 10 8
1708770862.9923 92 83 9 10
1708770863.0001 102 91 10 8
1708770863.0211 111 98 9 7
1708770863.0228 121 106 10 8
1708770863.0246 130 114 9 8
1708770863.0318 135 119 5 5
1708770863.0402 135 118 0 -1
1708770863.0482 139 120 4 2
1708770863.0564 148 129 9 9
1708770863.0645 160 139 12 10
1708770863.0730 169 148 9 9
1708770863.0802 176 154 7 6
1708770863.0889 183 159 7 5
1708770863.0962 191 168 8 9
1708770863.1042 201 177 10 9
1708770863.1126 210 185 9 8
1708770863.1208 217 191 7 6
1708770863.1285 226 197 9 6
1708770863.1368 236 206 10 9
1708770863.1441 244 216 8 10
1708770863.1521 251 223 7 7
1708770863.1602 258 229 7 6
1708770863.1683 267 236 9 7
1708770863.1760 278 245 11 9
1708770863.1842 287 253 9 8
1708770863.1924 293 259 6 6
1708770863.2009 300 267 7 8
1708770863.2080 310 275 10 8
1708770863.2160 320 282 10 7
1708770863.2238 326 289 6 7
1708770863.2320 332 297 6 8
1708770863.2402 341 306 9 9
1708770863.2480 351 314 10 8
1708770863.2566 361 320 10 6
1708770863.2648 369 328 8 8
1708770863.2727 376 338 7 10
1708770863.2809 385 347 9 9
1708770863.2879 395 353 10 6
1708770863.2967 404 361 9 8
1708770863.3043 410 370 6 9
1708770863.3125 418 380 8 10
1708770863.3202 428 387 10 7
1708770863.3285 439 394 11 7
1708770863.3367 447 402 8 8
1708770863.3445 453 413 6 11
1708770863.3520 461 422 8 9
1708770863.3602 471 428 10 6
1708770863.3680 481 435 10 7
1708770863.3762 488 444 7 9
1708770863.3845 495 455 7 11
1708770863.3919 501 466 6 11
1708770863.4009 510 474 9 8
1708770863.4081 521 479 11 5
1708770863.4158 531 488 10 9
1708770863.4240 538 499 7 11
1708770863.4323 544 508 6 9
1708770863.4399 553 515 9 7
1708770863.4481 564 522 11 7
1708770863.4560 573 531 9 9
1708770863.4638 580 541 7 10
1708770863.4721 587 550 7 9
1708770863.4801 596 557 9 7
1708770863.4879 607 564 11 7
1708770863.4961 615 574 8 10
1708770863.5039 621 583 6 9
1708770863.5128 629 591 8 8
1708770863.5200 640 598 11 7
1708770863.5282 651 607 11 9
1708770863.5359 657 616 6 9
1708770863.5441 663 625 6 9
1708770863.5519 671 633 8 8
1708770863.5608 682 641 11 8
1708770863.5680 691 651 9 10
1708770863.5760 699 660 8 9
1708770863.5838 705 667 6 7
1708770863.5921 713 676 8 9
1708770863.6010 723 686 10 10
1708770863.6078 733 695 10 9
1708770863.6159 741 702 8 7
1708770863.6248 746 710 5 8
1708770863.6326 753 719 7 9
1708770863.6398 764 730 11 11
1708770863.6488 773 738 9 8
1708770863.6563 778 744 5 6
1708770863.6647 785 753 7 9
1708770863.6720 795 765 10 12
1708770863.6808 804 775 9 10
1708770863.6879 810 782 6 7
1708770863.6962 816 790 6 8
1708770863.7047 824 801 8 11
1708770863.7127 833 812 9 11
1708770863.7199 842 820 9 8
1708770863.7288 848 827 6 7
1708770863.7360 853 836 5 9
1708770863.7446 861 847 8 11
1708770863.7518 872 857 11 10
1708770863.7601 880 865 8 8
1708770863.7683 884 873 4 8
1708770863.7760 891 883 7 10
1708770863.7844 900 895 9 12
1708770863.7926 908 905 8 10
1708770863.8009 915 913 7 8
1708770863.8081 922 922 7 9
1708770863.8163 930 931 8 9
1708770863.8241 938 941 8 10
1708770863.8323 943 951 5 10
1708770863.8409 950 959 7 8
1708770863.8488 959 968 9 9
1708770863.8567 969 978 10 10
1708770863.8639 977 988 8 10
1708770863.8728 982 996 5 8
1708770863.8800 988 1003 6 7
1708770863.8880 996 1014 8 11
1708770863.8969 1006 1025 10 11
1708770863.9047 1015 1034 9 9
1708770863.9129 1021 1042 6 8
1708770863.9205 1028 1050 7 8
1708770863.9288 1036 1061 8 11
1708770863.9358 1046 1071 10 10
1708770863.9447 1055 1079 9 8
1708770863.9525 1061 1086 6 7
1708770863.9607 1068 1094 7 8
1708770863.9685 1078 1105 10 11
1708770863.9766 1088 1115 10 10
1708770863.9848 1094 1123 6 8
1708770863.9928 1101 1130 7 7
1708770864.0006 1110 1138 9 8
1708770864.0088 1121 1148 11 10
1708770864.0167 1129 1158 8 10
1708770864.0247 1136 1166 7 8
1708770864.0320 1144 1173 8 7
1708770864.0408 1154 1181 10 8
1708770864.0479 1164 1190 10 9
1708770864.0559 1172 1200 8 10
1708770864.0648 1177 1208 5 8
1708770864.0728 1186 1214 9 6
1708770864.0800 1197 1223 11 9
1708770864.0889 1206 1232 9 9
1708770864.0961 1212 1240 6 8
1708770864.1039 1220 1246 8 6
1708770864.1128 1231 1254 11 8
1708770864.1200 1241 1263 10 9
1708770864.1283 1249 1273 8 10
1708770864.1362 1255 1279 6 6
1708770864.1444 1263 1286 8 7
1708770864.1530 1274 1294 11 8
1708770864.1607 1285 1303 11 9
1708770864.1681 1293 1312 8 9
1708770864.1760 1299 1319 6 7
1708770864.1848 1306 1325 7 6
1708770864.1925 1317 1332 11 7
1708770864.2010 1329 1342 12 10
1708770864.2079 1338 1353 9 11
1708770864.2169 1346 1360 8 7
1708770864.2242 1352 1365 6 5
1708770864.2321 1361 1373 9 8
1708770864.2408 1372 1384 11 11
1708770864.2483 1382 1394 10 10
1708770864.2561 1390 1401 8 7
1708770864.2646 1396 1408 6 7
1708770864.2720 1405 1416 9 8
1708770864.2799 1415 1426 10 10
1708770864.2883 1424 1435 9 9
1708770864.2965 1431 1441 7 6
1708770864.3040 1439 1449 8 8
1708770864.3124 1449 1459 10 10
1708770864.3207 1459 1467 10 8
1708770864.3287 1467 1474 8 7
1708770864.3358 1474 1483 7 9
1708770864.3443 1483 1492 9 9
1708770864.3519 1492 1500 9 8
1708770864.3602 1502 1508 10 8
1708770864.3686 1509 1517 7 9
1708770864.3766 1516 1525 7 8
1708770864.3848 1526 1534 10 9
1708770864.3920 1537 1543 11 9
1708770864.4000 1545 1552 8 9
1708770864.4080 1551 1559 6 7
1708770864.4164 1558 1567 7 8
1708770864.4243 1568 1576 10 9
1708770864.4328 1578 1586 10 10
1708770864.4403 1587 1595 9 9
1708770864.4484 1594 1603 7 8
1708770864.4566 1601 1610 7 7
1708770864.4640 1610 1619 9 9
1708770864.4719 1620 1629 10 10
1708770864.4802 1627 1637 7 8
1708770864.4888 1634 1644 7 7
1708770864.4967 1643 1652 9 8
1708770864.5048 1653 1663 10 11
1708770864.5122 1662 1672 9 9
1708770864.5202 1669 1678 7 6
1708770864.5281 1675 1685 6 7
1708770864.5365 1683 1694 8 9
1708770864.5444 1694 1705 11 11
1708770864.5525 1704 1714 10 9
1708770864.5607 1711 1720 7 6
1708770864.5687 1717 1729 6 9
1708770864.5762 1725 1740 8 11
1708770864.5846 1735 1750 10 10
1708770864.5927 1744 1757 9 7
1708770864.6000 1751 1764 7 7
1708770864.6078 1758 1774 7 10
1708770864.6158 1767 1784 9 10
1708770864.6242 1776 1792 9 8
1708770864.6319 1784 1800 8 8
1708770864.6400 1792 1809 8 9
1708770864.6480 1801 1818 9 9
1708770864.6568 1810 1827 9 9
1708770864.6648 1818 1835 8 8
1708770864.6721 1826 1844 8 9
1708770864.6804 1835 1853 9 9
1708770864.6884 1843 1860 8 7
1708770864.6967 1852 1868 9 8
1708770864.7047 1861 1878 9 10
1708770864.7127 1870 1888 9 10
1708770864.7200 1878 1895 8 7
1708770864.7283 1884 1904 6 9
1708770864.7363 1893 1912 9 8
1708770864.7446 1904 1920 11 8
1708770864.7525 1913 1929 9 9
1708770864.7605 1919 1938 6 9
1708770864.7682 1927 1946 8 8
1708770864.7760 1937 1954 10 8
1708770864.7842 1947 1962 10 8
1708770864.7923 1955 1970 8 8
1708770864.8007 1962 1979 7 9
1708770864.8084 1970 1987 8 8
1708770864.8168 1981 1995 11 8
1708770864.8241 1991 2003 10 8
1708770864.8320 1998 2013 7 10
1708770864.8403 2004 2021 6 8
1708770864.8487 2013 2028 9 7
1708770864.8562 2023 2036 10 8
1708770864.8646 2032 2046 9 10
1708770864.8719 2040 2055 8 9
1708770864.8807 2048 2062 8 7
1708770864.8880 2057 2068 9 6
1708770864.8963 2067 2077 10 9
1708770864.9041 2074 2087 7 10
1708770864.9123 2081 2096 7 9
1708770864.9205 2090 2102 9 6
1708770864.9284 2100 2109 10 7
1708770864.9361 2109 2119 9 10
1708770864.9441 2116 2129 7 10
1708770864.9527 2124 2136 8 7
1708770864.9604 2133 2142 9 6
1708770864.9688 2143 2151 10 9
1708770864.9768 2151 2161 8 10
1708770864.9844 2159 2170 8 9
1708770864.9923 2168 2178 9 8
1708770865.0007 2178 2184 10 6
1708770865.0086 2187 2192 9 8
1708770865.0158 2194 2203 7 11
1708770865.0238 2201 2212 7 9
1708770865.0323 2211 2219 10 7
1708770865.0408 2221 2226 10 7
1708770865.0478 2230 2235 9 9
1708770865.0558 2238 2245 8 10
1708770865.0642 2244 2254 6 9
1708770865.0722 2253 2261 9 7
1708770865.0806 2264 2268 11 7
1708770865.0881 2273 2277 9 9
1708770865.0961 2281 2287 8 10
1708770865.1042 2287 2296 6 9
1708770865.1127 2297 2303 10 7
1708770865.1207 2308 2309 11 6
1708770865.1281 2317 2318 9 9
1708770865.1367 2324 2329 7 11
1708770865.1439 2330 2338 6 9
1708770865.1528 2339 2345 9 7
1708770865.1601 2349 2351 10 6
1708770865.1681 2359 2360 10 9
1708770865.1764 2366 2370 7 10
1708770865.1849 2373 2378 7 8
1708770865.1927 2382 2386 9 8
1708770865.2000 2393 2394 11 8
1708770865.2081 2401 2403 8 9
1708770865.2160 2407 2411 6 8
1708770865.2243 2415 2419 8 8
1708770865.2328 2425 2428 10 9
1708770865.2406 2435 2437 10 9
1708770865.2483 2443 2445 8 8
1708770865.2563 2449 2453 6 8
1708770865.2641 2457 2463 8 10
1708770865.2725 2466 2472 9 9
1708770865.2811 2476 2479 10 7
1708770865.2882 2485 2487 9 8
